listing_id,title,property_type,price,beds,baths,eircode,area,distance_from_city_km,distance_category,has_bus,has_dart,has_luas,url
6527114,"76 Ballinteer Drive, Ballinteer, Dublin 16, Ballinteer, Dublin 16",Semi-Detached,595000.0,3,2,D16 R263,Dublin 16,10,Outer,1,0,1,https://www.daft.ie/for-sale/house-76-ballinteer-drive-ballinteer-dublin-16/6527114
6526308,"1 Donnybrook Close, Donnybrook, Dublin 4, D04X2W4",Semi-Detached,1450000.0,3,3,D04X2W4,Dublin 4,5,Suburban,1,0,0,https://www.daft.ie/for-sale/detached-house-1-donnybrook-close-donnybrook-dublin-4/6526308
6524710,"76 St Columba's Rise, Swords, Swords, Co. Dublin, K67Y5V0",Semi-Detached,700000.0,4,2,K67Y5V0,Dublin 3,4,Suburban,1,0,0,https://www.daft.ie/for-sale/house-76-st-columbas-rise-swords-swords-co-dublin/6524710
6510989,"46 Portersfield, Clonsilla, Coolmine, Dublin 15, D15CC61",Semi-Detached,385000.0,3,3,D15CC61,Dublin 15,12,Outer,1,1,0,https://www.daft.ie/for-sale/duplex-46-portersfield-clonsilla-coolmine-dublin-15/6510989
6277994,"2 Northumberland Avenue, Dun Laoghaire, Co. Dublin, A96K2C6",Semi-Detached,1295000.0,4,2,A96K2C6,Dublin 18,14,Outer,1,1,0,https://www.daft.ie/for-sale/house-2-northumberland-avenue-dun-laoghaire-co-dublin/6277994
6521768,"28 Grange Crescent, Dun Laoghaire, Kill O' The Grange, Co. Dublin, A96X3F1",Semi-Detached,595000.0,3,1,A96X3F1,Dublin 18,14,Outer,1,0,0,https://www.daft.ie/for-sale/house-28-grange-crescent-dun-laoghaire-kill-o-the-grange-co-dublin/6521768
6442943,"Craigholm, Brighton Road, Foxrock, Dublin 18, D18H1F3",Detached,4500000.0,6,5,D18H1F3,Dublin 18,14,Outer,1,0,1,https://www.daft.ie/for-sale/house-craigholm-brighton-road-foxrock-dublin-18/6442943
6487819,"97 The Dale, Belgard Heights, Tallaght, Dublin 24, D24PNK4",Semi-Detached,450000.0,4,2,D24PNK4,Dublin 24,10,Outer,1,0,1,https://www.daft.ie/for-sale/house-97-the-dale-belgard-heights-tallaght-co-dublin/6487819
6492228,"16 Sandycove Avenue East, Sandycove, Co. Dublin, A96YP30",Semi-Detached,2250000.0,4,3,A96YP30,Dublin 6,5,Suburban,1,1,1,https://www.daft.ie/for-sale/house-16-sandycove-avenue-east-sandycove-co-dublin/6492228
6466586,"18 Watson Place, Rathfarnham, Dublin 14",Semi-Detached,1350000.0,4,3,D14X4T2,Dublin 14,7,Suburban,1,0,0,https://www.daft.ie/for-sale/detached-house-18-watson-place-rathfarnham-dublin-14/6466586
