listing_id,title,property_type,price,beds,baths,eircode,area,distance_from_city_km,distance_category,has_bus,has_dart,has_luas,url
4979399,"29 Camac Park, Bluebell, Dublin 12, D12 A971",Detached,400000,4.0,3.0,D12A971,Dublin 12,6,Suburban,1,0,1,https://www.myhome.ie/residential/brochure/29-camac-park-bluebell-dublin-12/4979399
4984939,"23 Murtagh Road, Stoneybatter, Dublin 7, D07 R5H6",Studio,520000,2.0,1.0,D07R5H6,Dublin 7,10,Outer,1,0,1,https://www.myhome.ie/residential/brochure/23-murtagh-road-stoneybatter-dublin-7/4984939
4989279,"36 Broadfield Drive, Rathcoole, Co. Dublin, D24 XY10",Detached,495000,4.0,4.0,D24XY10,Dublin 24,10,Outer,1,0,1,https://www.myhome.ie/residential/brochure/36-broadfield-drive-rathcoole-co-dublin/4989279
4963820,"12 Waterloo Road, Ballsbridge, Dublin 4, D04 Y7H7",Apartment,2000000,4.0,3.0,D04 Y7H7,Dublin 4,5,Suburban,1,1,1,https://www.myhome.ie/residential/brochure/12-waterloo-road-ballsbridge-dublin-4/4963820
4983998,"2 Hogan Square, Hogan Place, Dublin 2, D02 EF95",Apartment,445000,2.0,1.0,D02 EF95,Dublin 2,1,City Centre,1,1,1,https://www.myhome.ie/residential/brochure/2-hogan-square-hogan-place-dublin-2/4983998
4989268,"23 Knocklyon Grove, Knocklyon, Dublin 16, D16 Y443",Bungalow,695000,3.0,2.0,D16 Y443,Dublin 16,10,Outer,1,0,1,https://www.myhome.ie/residential/brochure/23-knocklyon-grove-knocklyon-dublin-16/4989268
4960910,"10 St Lawrence Road, Clontarf, Dublin 3, D03 H678",Terraced,750000,4.0,2.0,D03 H678,Dublin 3,4,Suburban,1,1,1,https://www.myhome.ie/residential/brochure/10-st-lawrence-road-clontarf-dublin-3/4960910
4948321,"14 Geoffrey Keating Road, South Circular Road, Dublin 8, D08 W8N4",Studio,525000,3.0,2.0,D08 W8N4,Dublin 8,3,City Centre,1,0,1,https://www.myhome.ie/residential/brochure/14-geoffrey-keating-road-south-circular-road-dublin-8/4948321
4986480,"16 Glenalua Road, Killiney, Co. Dublin, A96 VK28",Semi-Detached,750000,3.0,2.0,A96VK28,Unknown,10,Outer,1,1,1,https://www.myhome.ie/residential/brochure/16-glenalua-road-killiney-co-dublin/4986480
4989250,"58 Grange View Place, Grange View Road, Dublin 22, Dublin, D22 YT97",Apartment,275000,2.0,1.0,D22 YT97,Dublin 22,10,Outer,1,0,1,https://www.myhome.ie/residential/brochure/58-grange-view-place-grange-view-road-dublin-22-dublin/4989250
4989284,"10 Pigeon House Road, Ringsend, Dublin 4, County Dublin, D04 DX62",Terraced,550000,2.0,1.0,D04 DX62,Dublin 4,5,Suburban,1,1,1,https://www.myhome.ie/residential/brochure/10-pigeon-house-road-ringsend-dublin-4-county-dublin/4989284
4986184,"5 St James Terrace, Clonskeagh Road, Dublin 6, D06 XOK5",Semi-Detached,5250000,5.0,4.0,D06XOK5,Dublin 6,5,Suburban,1,1,1,https://www.myhome.ie/residential/brochure/5-st-james-terrace-clonskeagh-road-dublin-6/4986184
4986835,"2 The Orchard, Killester, Dublin 5, D05 A990",Terraced,395000,2.0,2.0,D05A990,Dublin 5,10,Outer,1,1,1,https://www.myhome.ie/residential/brochure/2-the-orchard-killester-dublin-5/4986835
4989270,"7 Semple House, Custom House Square, IFSC, Dublin 1, D01 T1X2",Studio,295000,1.0,1.0,D01 T1X2,Dublin 1,1,City Centre,1,1,1,https://www.myhome.ie/residential/brochure/7-semple-house-custom-house-square-ifsc-dublin-1/4989270
4989251,"3 Kilbarron Avenue, Coolock, Dublin 5, D05 HR94",Apartment,375000,3.0,1.0,D05HR94,Dublin 5,10,Outer,1,1,1,https://www.myhome.ie/residential/brochure/3-kilbarron-avenue-coolock-dublin-5/4989251
4986284,"19 Park House, Baldoyle, Dublin 13, D13 CFTO",Terraced,695000,3.0,3.0,D13CFTO,Dublin 13,10,Outer,1,1,1,https://www.myhome.ie/residential/brochure/19-park-house-baldoyle-dublin-13/4986284
4989223,"83 Kill Lane, Foxrock, Dublin 18, D18 R8X2",Detached,860000,4.0,2.0,D18 R8X2,Dublin 18,14,Outer,1,1,1,https://www.myhome.ie/residential/brochure/83-kill-lane-foxrock-dublin-18/4989223
4939195,"6 Galtrim Grange, Malahide, County Dublin, K36 H306",Detached,850000,4.0,3.0,K36H306,Unknown,10,Outer,1,1,1,https://www.myhome.ie/residential/brochure/6-galtrim-grange-malahide-county-dublin/4939195
4986860,"45 The Village, Bettyglen, Raheny, Dublin 5, D05 K164",Terraced,550000,2.0,1.0,D05K164,Dublin 5,10,Outer,1,1,1,https://www.myhome.ie/residential/brochure/45-the-village-bettyglen-raheny-dublin-5/4986860
4986563,"79 Patrick Street, Dun Laoghaire, Co. Dublin, A96 WP94",Semi-Detached,1150000,3.0,2.0,A96 WP94,Unknown,10,Outer,1,1,1,https://www.myhome.ie/residential/brochure/79-patrick-street-dun-laoghaire-co-dublin/4986563
4972361,"Type A, Yourell's Meadows, The Back Road, Malahide, County Dublin",Semi-Detached,20000,3.0,3.0,K36 AW22,Unknown,10,Outer,1,1,1,https://www.myhome.ie/residential/brochure/type-a-yourell-s-meadows-the-back-road-malahide-county-dublin/4972361
4988778,"80 Castleknock Laurels, Laurel Lodge, Castleknock, Dublin 15, County Dublin, D15 KT20",Semi-Detached,530000,3.0,1.0,D15 KT20,Dublin 15,12,Outer,1,0,1,https://www.myhome.ie/residential/brochure/80-castleknock-laurels-laurel-lodge-castleknock-dublin-15-county-dublin/4988778
4931130,"89 Strand Road, Sandymount, Dublin 4, D04 T1K2",Terraced,1750000,3.0,2.0,D04 T1K2,Dublin 4,5,Suburban,1,1,1,https://www.myhome.ie/residential/brochure/89-strand-road-sandymount-dublin-4/4931130
4936180,"45 Foxrock Manor, Foxrock, Dublin 18, D18 K2E1",Terraced,1695000,5.0,3.0,D18K2E1,Dublin 18,14,Outer,1,1,1,https://www.myhome.ie/residential/brochure/45-foxrock-manor-foxrock-dublin-18/4936180
4975629,"Site to Rere of, 32/33 Palmerston Road, Rathmines, Dublin 6",Detached,420000,2.0,3.0,D06 Y6N7,Dublin 6,5,Suburban,1,1,1,https://www.myhome.ie/residential/brochure/site-to-rere-of-32-33-palmerston-road-rathmines-dublin-6/4975629
4981047,"APT 26 TEMPLE GARDENS, Northwood, Santry, Dublin 9, D09 NT93",Apartment,325000,2.0,2.0,D09 NT93,Dublin 9,6,Suburban,1,1,1,https://www.myhome.ie/residential/brochure/apt-26-temple-gardens-northwood-santry-dublin-9/4981047
4969679,"29 Eaton Close , Rathcoole, Rathcoole, County Dublin, D24 XR52",Apartment,310000,2.0,1.0,D24XR52,Unknown,10,Outer,1,0,1,https://www.myhome.ie/residential/brochure/29-eaton-close-rathcoole-rathcoole-county-dublin/4969679
4982017,"1 MERVILLE VILLAS, Convent Avenue, Drumcondra, Dublin 3, D03 E7R2",End of Terrace,550000,3.0,1.0,D03 E7R2,Dublin 3,4,Suburban,1,1,1,https://www.myhome.ie/residential/brochure/1-merville-villas-convent-avenue-drumcondra-dublin-3/4982017
4666554,"2 Bedroom Apartments, Kilbride Lodge, Castleknock Village, Castleknock, Dublin 15",Apartment,700000,2.0,2.0,D15Y9HR,Dublin 15,12,Outer,1,0,1,https://www.myhome.ie/residential/brochure/2-bedroom-apartments-kilbride-lodge-castleknock-village-castleknock-dublin-15/4666554
4986560,"89 Rochestown Avenue, Dun Laoghaire, Co. Dublin, A96 PY02",Detached,765000,4.0,3.0,A96 PY02,Unknown,10,Outer,1,1,1,https://www.myhome.ie/residential/brochure/89-rochestown-avenue-dun-laoghaire-co-dublin/4986560
4953056,"13 ADERRIG HEIGHTS, Adamstown, Lucan, County Dublin, K78 R6C1",Studio,450000,2.0,2.0,K78 R6C1,Dublin 9,6,Suburban,1,0,1,https://www.myhome.ie/residential/brochure/13-aderrig-heights-adamstown-lucan-county-dublin/4953056
4963019,"16 Hyde Court, Townsend Street, Dublin 2, D02 RR68",Studio,445000,2.0,1.0,D02 RR68,Dublin 2,1,City Centre,1,1,1,https://www.myhome.ie/residential/brochure/16-hyde-court-townsend-street-dublin-2/4963019
4982037,"54 Carrickbrack Hill, Sutton, Dublin 13, D13 Y9N7",Detached,1050000,4.0,4.0,D13Y9N7,Dublin 13,10,Outer,1,1,1,https://www.myhome.ie/residential/brochure/54-carrickbrack-hill-sutton-dublin-13/4982037
4973442,"The Dune ,Pebble Cove, Portmarnock, County Dublin",Terraced,880000,4.0,3.0,D13 F884,Dublin 13,10,Outer,1,1,1,https://www.myhome.ie/residential/brochure/the-dune-pebble-cove-portmarnock-county-dublin/4973442
4989236,"105 Galloping Green, Stillorgan Road, Blackrock, County Dublin, A94 XD28",Apartment,445000,2.0,2.0,A94XD28,Dublin 18,14,Outer,1,1,1,https://www.myhome.ie/residential/brochure/105-galloping-green-stillorgan-road-blackrock-county-dublin/4989236
4987940,"Craigholm, Brighton Road, Foxrock, Dublin 18, D18 H1F3",Detached,4500000,6.0,5.0,D18 H1F3,Dublin 18,14,Outer,1,1,1,https://www.myhome.ie/residential/brochure/craigholm-brighton-road-foxrock-dublin-18/4987940
4989216,"80 Waterloo Road, Ballsbridge, Dublin 4, D04 K2W5",Terraced,1975000,5.0,2.0,D04 K2W5,Dublin 4,5,Suburban,1,1,1,https://www.myhome.ie/residential/brochure/80-waterloo-road-ballsbridge-dublin-4/4989216
4981599,"CÚL NA DTONN, 130 Carrickbrack Road, Sutton, Dublin 13, D13 AX59",Detached,1200000,5.0,2.0,D13 AX59,Dublin 13,10,Outer,1,1,1,https://www.myhome.ie/residential/brochure/c-l-na-dtonn-130-carrickbrack-road-sutton-dublin-13/4981599
4983063,"60 Foxrock Park, Foxrock, Dublin 18, D18 ED91",Detached,975000,4.0,2.0,D18ED91,Dublin 18,14,Outer,1,1,1,https://www.myhome.ie/residential/brochure/60-foxrock-park-foxrock-dublin-18/4983063
4989194,"6 Rectory Green, Riverston Abbey, Navan Road, D07 FN20",Semi-Detached,595000,3.0,3.0,D07FN20,Dublin 7,10,Outer,1,0,1,https://www.myhome.ie/residential/brochure/6-rectory-green-riverston-abbey-navan-road/4989194
4960228,"Carrigkeal, 26 Carrickbrack Road, The Baily, Howth, Co. Dublin, D13 V295",Terraced,5000000,5.0,3.0,D13 V295,Dublin 13,10,Outer,1,1,1,https://www.myhome.ie/residential/brochure/carrigkeal-26-carrickbrack-road-the-baily-howth-co-dublin/4960228
4947949,"5 Beau Park Place, Clongriffin, Dublin 13, D13 V8R9",Terraced,425000,3.0,2.0,D13 V8R9,Dublin 13,10,Outer,1,1,1,https://www.myhome.ie/residential/brochure/5-beau-park-place-clongriffin-dublin-13/4947949
4971560,"3 Bed House, Ard Valley, Cabinteely, Dublin 18",Semi-Detached,995000,3.0,3.0,D18K7W2,Dublin 18,14,Outer,1,1,1,https://www.myhome.ie/residential/brochure/3-bed-house-ard-valley-cabinteely-dublin-18/4971560
4986082,"71 North Street, Swords, County Dublin, A67 VY84",Terraced,450000,3.0,2.0,A67VY84,Unknown,10,Outer,1,1,1,https://www.myhome.ie/residential/brochure/71-north-street-swords-county-dublin/4986082
4989209,"131a Rathfarnham Road, Rathfarnham, Dublin 14, D14 X0W6",Detached,750000,3.0,3.0,D14 X0W6,Dublin 14,7,Suburban,1,0,1,https://www.myhome.ie/residential/brochure/131a-rathfarnham-road-rathfarnham-dublin-14/4989209
4977272,"Apartment 7, The Cedars, Grove House Apartments, Milltown Road, Milltown, Dublin 6, D06 A403",Studio,590000,2.0,2.0,D06 A403,Dublin 6,5,Suburban,1,0,1,https://www.myhome.ie/residential/brochure/apartment-7-the-cedars-grove-house-apartments-milltown-road-milltown-dublin-6/4977272
4989201,"127 Ballyfermot Parade, Ballyfermot, Dublin 10, D10 PX28",End of Terrace,350000,3.0,3.0,D10PX28,Dublin 10,8,Suburban,1,0,1,https://www.myhome.ie/residential/brochure/127-ballyfermot-parade-ballyfermot-dublin-10/4989201
4989205,"30 Linden Grove, Blackrock, Co. Dublin, A94 T273",Semi-Detached,1095000,4.0,2.0,A94T273,Unknown,10,Outer,1,1,1,https://www.myhome.ie/residential/brochure/30-linden-grove-blackrock-co-dublin/4989205
4929952,"2 Oaklands Park, Sandymount, Dublin 4, D04 E135",Semi-Detached,1845000,5.0,4.0,D04E135,Dublin 4,5,Suburban,1,1,1,https://www.myhome.ie/residential/brochure/2-oaklands-park-sandymount-dublin-4/4929952
4989210,"144 The Gallery, Turvey Walk, Donabate, Co. Dublin, K36 EH39",Studio,350000,2.0,2.0,K36 EH39,Unknown,10,Outer,1,1,1,https://www.myhome.ie/residential/brochure/144-the-gallery-turvey-walk-donabate-co-dublin/4989210
4985278,"The Mews, 61 Serpentine Avenue, Sandymount, Dublin 4, D04 R6A2",Detached,1150000,4.0,4.0,D04 R6A2,Dublin 4,5,Suburban,1,1,1,https://www.myhome.ie/residential/brochure/the-mews-61-serpentine-avenue-sandymount-dublin-4/4985278
4989211,"36 Tayleurs Point, Rush, Co. Dublin, K56 KW66",Apartment,395000,4.0,3.0,K56KW66,Dublin 8,3,City Centre,1,1,0,https://www.myhome.ie/residential/brochure/36-tayleurs-point-rush-co-dublin/4989211
4989017,"46 Beech Park Road, Foxrock, Dublin 18, D18 H2K7",Detached,925000,4.0,2.0,D18 H2K7,Dublin 18,14,Outer,1,1,1,https://www.myhome.ie/residential/brochure/46-beech-park-road-foxrock-dublin-18/4989017
4947656,"4 Northbrook Villas, Northbrook Road, Ranelagh, Dublin 6, D06 PT97",Studio,1095000,2.0,2.0,D06PT97,Dublin 6,5,Suburban,1,1,1,https://www.myhome.ie/residential/brochure/4-northbrook-villas-northbrook-road-ranelagh-dublin-6/4947656
4989190,"23 Saint Mary's Street, Dun Laoghaire, Co. Dublin, A96 PX07",End of Terrace,550000,3.0,1.0,A96 PX07,Unknown,10,Outer,1,1,1,https://www.myhome.ie/residential/brochure/23-saint-mary-s-street-dun-laoghaire-co-dublin/4989190
4989184,"Killasser Mews, 24 Morehampton Lane, Donnybrook, Dublin 4, D04 F6F2",Detached,1600000,3.0,3.0,D04 F6F2,Dublin 4,5,Suburban,1,1,1,https://www.myhome.ie/residential/brochure/killasser-mews-24-morehampton-lane-donnybrook-dublin-4/4989184
4973663,"14 Black Street, Infirmary Road, Stoneybatter, Dublin 7, County Dublin, D07 YD61",Terraced,375000,2.0,1.0,D07 YD61,Dublin 7,10,Outer,1,0,1,https://www.myhome.ie/residential/brochure/14-black-street-infirmary-road-stoneybatter-dublin-7-county-dublin/4973663
4989152,"17a Mill Road, Saggart, Dublin 24, D24 TR77",Detached,595000,4.0,2.0,D24 TR77,Dublin 24,10,Outer,1,0,1,https://www.myhome.ie/residential/brochure/17a-mill-road-saggart-dublin-24/4989152
4989174,"Apartment 128 The Crannog, Granitefield Manor, Dun Laoghaire, Dublin, A96 XV06",Apartment,364950,2.0,2.0,A96XV06,Unknown,10,Outer,1,1,1,https://www.myhome.ie/residential/brochure/apartment-128-the-crannog-granitefield-manor-dun-laoghaire-dublin/4989174
4989170,"124 Forest Hills, Rathcoole, County Dublin, D24 FP65",Terraced,395000,3.0,2.0,D24 FP65,Dublin 24,10,Outer,1,1,1,https://www.myhome.ie/residential/brochure/124-forest-hills-rathcoole-county-dublin/4989170
4989161,"Chez Nous, 4 Ballyowen View, Lucan, Co. Dublin, K78 C6P1",Semi-Detached,560000,4.0,3.0,K78C6P1,Unknown,10,Outer,1,0,1,https://www.myhome.ie/residential/brochure/chez-nous-4-ballyowen-view-lucan-co-dublin/4989161
4989143,"Apartment 106 Neptune House, Bellevue, Dublin 8, Islandbridge, D08 N963",Studio,320000,2.0,1.0,D08N963,Dublin 8,3,City Centre,1,1,1,https://www.myhome.ie/residential/brochure/apartment-106-neptune-house-bellevue-dublin-8-islandbridge/4989143
4984674,"38 Ulverton Road, Dalkey, Co. Dublin, A96 V278",End of Terrace,1745000,5.0,2.0,A96V278,Unknown,10,Outer,1,1,1,https://www.myhome.ie/residential/brochure/38-ulverton-road-dalkey-co-dublin/4984674
4979308,"62 Stillorgan Wood, Stillorgan, Co. Dublin, A94 A4A9",Detached,845000,4.0,3.0,A94A4A9,Unknown,10,Outer,1,0,1,https://www.myhome.ie/residential/brochure/62-stillorgan-wood-stillorgan-co-dublin/4979308
4989171,"15 Mount Argus Square, Harold's Cross, Dublin 6W, D6W X276",Duplex,495000,3.0,2.0,D06A977,Dublin 6,5,Suburban,1,0,1,https://www.myhome.ie/residential/brochure/15-mount-argus-square-harold-s-cross-dublin-6w/4989171
4986838,"27 Seacourt, Clontarf, Dublin 3, D03 XE44",Detached,885000,4.0,3.0,D03XE44,Dublin 3,4,Suburban,1,1,1,https://www.myhome.ie/residential/brochure/27-seacourt-clontarf-dublin-3/4986838
4989167,"34 King's Inn Court, Phibsborough, Dublin 7",Apartment,415000,2.0,1.0,D07N2C4,Dublin 7,10,Outer,1,0,1,https://www.myhome.ie/residential/brochure/34-king-s-inn-court-phibsborough-dublin-7/4989167
4989183,"51 Boroimhe Beech, Swords, Co. Dublin, K67 Y497",Duplex,395000,3.0,3.0,K67Y497,Dublin 10,8,Suburban,1,1,1,https://www.myhome.ie/residential/brochure/51-boroimhe-beech-swords-co-dublin/4989183
4986458,"3 Russell Avenue, Drumcondra, Dublin 3, D03 EW40",Terraced,495000,2.0,1.0,D03 EW40,Dublin 3,4,Suburban,1,1,1,https://www.myhome.ie/residential/brochure/3-russell-avenue-drumcondra-dublin-3/4986458
4985845,"17 Hawthorn Park, Swords, County Dublin, K67 TW77",Detached,625000,4.0,3.0,K67 TW77,Unknown,10,Outer,1,1,1,https://www.myhome.ie/residential/brochure/17-hawthorn-park-swords-county-dublin/4985845
4986205,"""Deil Greine"", 12 Temple Crescent, Blackrock, County Dublin, A94 E198",Detached,1500000,4.0,4.0,A94 E198,Dublin 2,1,City Centre,1,1,1,https://www.myhome.ie/residential/brochure/deil-greine-12-temple-crescent-blackrock-county-dublin/4986205
4982020,"50 Woodview, Mount Merrion Avenue, Blackrock, County Dublin, A94 N6K1",Duplex,580000,2.0,2.0,A94 N6K1,Unknown,10,Outer,1,1,1,https://www.myhome.ie/residential/brochure/50-woodview-mount-merrion-avenue-blackrock-county-dublin/4982020
4957616,"Apt 81 Mayeston Square, St. Margarets Road, Finglas, Dublin 11, County Dublin, D11 PF38",Apartment,290000,2.0,2.0,D11 PF38,Dublin 11,7,Suburban,1,1,1,https://www.myhome.ie/residential/brochure/apt-81-mayeston-square-st-margarets-road-finglas-dublin-11-county-dublin/4957616
4979387,"12 Brookwood Heights, Artane, Dublin 5, County Dublin, D05 YW58",Terraced,685000,3.0,2.0,D05 YW58,Dublin 5,10,Outer,1,1,1,https://www.myhome.ie/residential/brochure/12-brookwood-heights-artane-dublin-5-county-dublin/4979387
4989138,"24 Sweetmount Drive, Dundrum, Dublin 14, D14 YN57",Semi-Detached,750000,3.0,2.0,D14 YN57,Dublin 14,7,Suburban,1,1,1,https://www.myhome.ie/residential/brochure/24-sweetmount-drive-dundrum-dublin-14/4989138
4986297,"Apartment 7, Block B, Thornfield, Stillorgan Road, Dublin 4, D04 E7F6",Studio,1650000,3.0,3.0,D04 E7F6,Dublin 4,5,Suburban,1,1,1,https://www.myhome.ie/residential/brochure/apartment-7-block-b-thornfield-stillorgan-road-dublin-4/4986297
4989120,"20 Castleknock Grange, Castleknock, Dublin 15, D15 CD92",Semi-Detached,560000,4.0,3.0,D15 CD92,Dublin 15,12,Outer,1,1,1,https://www.myhome.ie/residential/brochure/20-castleknock-grange-castleknock-dublin-15/4989120
4989059,"26 Crescent House, Marino, Dublin 3, D03 WW55",Studio,245000,1.0,1.0,D03WW55,Dublin 3,4,Suburban,1,1,1,https://www.myhome.ie/residential/brochure/26-crescent-house-marino-dublin-3/4989059
4989127,"14 Shackleton Manor, Shackleton, Adamstown, Lucan, Co. Dublin",Semi-Detached,650000,4.0,3.0,K78P9X6,Dublin 12,6,Suburban,1,0,1,https://www.myhome.ie/residential/brochure/14-shackleton-manor-shackleton-adamstown-lucan-co-dublin/4989127
4989132,"25 Brompton Lawn, Castleknock, Dublin 15, D15 H5WA",Semi-Detached,595000,4.0,2.0,D15 H5WA,Dublin 15,12,Outer,1,1,1,https://www.myhome.ie/residential/brochure/25-brompton-lawn-castleknock-dublin-15/4989132
4989092,"77 Fitzwilliam Point, Ringsend, Dublin 4, County Dublin, D04 RR04",Studio,395000,1.0,1.0,D04 RR04,Dublin 4,5,Suburban,1,1,1,https://www.myhome.ie/residential/brochure/77-fitzwilliam-point-ringsend-dublin-4-county-dublin/4989092
4989088,"7 Newpark, Newtown Park Avenue, Blackrock, County Dublin, A94 PW64",Studio,495000,2.0,2.0,A94PW64,Dublin 8,3,City Centre,1,1,1,https://www.myhome.ie/residential/brochure/7-newpark-newtown-park-avenue-blackrock-county-dublin/4989088
4989091,"46 Park Boulevard, Tyrrelstown, Dublin 15, D15 K6P8",Terraced,425000,4.0,3.0,D15K6P8,Dublin 15,12,Outer,1,1,1,https://www.myhome.ie/residential/brochure/46-park-boulevard-tyrrelstown-dublin-15/4989091
4989057,"81 Newbury Avenue, Clonshaugh, Dublin 17, D17 DY84",Detached,410000,3.0,1.0,D17DY84,Dublin 17,10,Outer,1,1,1,https://www.myhome.ie/residential/brochure/81-newbury-avenue-clonshaugh-dublin-17/4989057
4989087,"32 The Water Rill, Malahide, Co. Dublin, K36 EK00",Duplex,420000,3.0,3.0,K36 EK00,Unknown,10,Outer,1,1,1,https://www.myhome.ie/residential/brochure/32-the-water-rill-malahide-co-dublin/4989087
4989051,"21 Herbert Road , Sandymount, Dublin 4, D04 N2R0",Bungalow,1195000,3.0,2.0,D04 N2R0,Dublin 4,5,Suburban,1,1,1,https://www.myhome.ie/residential/brochure/21-herbert-road-sandymount-dublin-4/4989051
4989074,"Larkfield, Church Road, Killiney, Co. Dublin, A96 E928",Detached,1625000,4.0,3.0,A96 E928,Unknown,10,Outer,1,1,1,https://www.myhome.ie/residential/brochure/larkfield-church-road-killiney-co-dublin/4989074
4564657,"3 Ashfield Park, Terenure, Dublin 6W",Terraced,1250000,4.0,4.0,D06 X3T0,Dublin 6,5,Suburban,1,0,1,https://www.myhome.ie/residential/brochure/3-ashfield-park-terenure-dublin-6w/4564657
4922549,"Mid/ End - Terrace, Silverbrook, Rathfarnham, Dublin 14",Semi-Detached,1275000,4.0,4.0,D14 FR50,Dublin 14,7,Suburban,1,1,1,https://www.myhome.ie/residential/brochure/mid-end-terrace-silverbrook-rathfarnham-dublin-14/4922549
4989052,"Apartment 3, Ransford, Sanford Avenue, Donnybrook, Dublin 4, D04 WY16",Studio,725000,2.0,2.0,D04 WY16,Dublin 4,5,Suburban,1,1,1,https://www.myhome.ie/residential/brochure/apartment-3-ransford-sanford-avenue-donnybrook-dublin-4/4989052
4989128,"78 Lanndale Lawns, Tallaght, Dublin 24, D24 W8K3",Terraced,315000,3.0,1.0,D24W8K3,Dublin 24,10,Outer,1,1,1,https://www.myhome.ie/residential/brochure/78-lanndale-lawns-tallaght-dublin-24/4989128
4989121,"68 Hillcrest Park, Lucan, Co. Dublin, K78 X0E3",Semi-Detached,445000,3.0,1.0,K78X0E3,Unknown,10,Outer,1,0,1,https://www.myhome.ie/residential/brochure/68-hillcrest-park-lucan-co-dublin/4989121
4989136,"Apartment 35, Block C, Hanover Quay, Dublin 2, Dublin, D02 KT04",Apartment,675000,2.0,2.0,D02KT04,Dublin 2,1,City Centre,1,1,1,https://www.myhome.ie/residential/brochure/apartment-35-block-c-hanover-quay-dublin-2-dublin/4989136
4989115,"25 Grange Abbey Grove, Baldoyle, Dublin 13, D13 POA4",Semi-Detached,435000,2.0,2.0,D13POA4,Dublin 13,10,Outer,1,1,1,https://www.myhome.ie/residential/brochure/25-grange-abbey-grove-baldoyle-dublin-13/4989115
4989090,"153 Dunmore Lawn, Kingswood, Dublin 24, D24 Y9DV",Semi-Detached,450000,3.0,1.0,D24 Y9DV,Dublin 24,10,Outer,1,0,1,https://www.myhome.ie/residential/brochure/153-dunmore-lawn-kingswood-dublin-24/4989090
4989047,"18 Stationcourt Way, Coolmine, Dublin 15, D15 DW25",Studio,325000,2.0,2.0,D15 DW25,Dublin 15,12,Outer,1,0,1,https://www.myhome.ie/residential/brochure/18-stationcourt-way-coolmine-dublin-15/4989047
4979861,"2 Collindale, Beaumont Road, Beaumont, Dublin 9, D09 A7Y5",Apartment,450000,2.0,1.0,D09A7Y5,Dublin 9,6,Suburban,1,1,1,https://www.myhome.ie/residential/brochure/2-collindale-beaumont-road-beaumont-dublin-9/4979861
4989043,"5 Neptune Terrace, Skerries, Co. Dublin, K34 XN47",Terraced,645000,3.0,1.0,K34 XN47,Unknown,10,Outer,1,1,0,https://www.myhome.ie/residential/brochure/5-neptune-terrace-skerries-co-dublin/4989043
4922534,"Site At Rear of 31, 31A & 31B, Walkinstown Green, Walkinstown, Dublin 12, D12 FN32",Detached,185000,3.0,2.0,D12 FN32,Dublin 12,6,Suburban,1,0,1,https://www.myhome.ie/residential/brochure/site-at-rear-of-31-31a-31b-walkinstown-green-walkinstown-dublin-12/4922534
4988385,"47 New Cabra Road, Cabra, Dublin 7, D07 C4H5",Apartment,950000,5.0,5.0,D07C4H5,Dublin 7,10,Outer,1,0,1,https://www.myhome.ie/residential/brochure/47-new-cabra-road-cabra-dublin-7/4988385
4989013,"7 Chapel Close, Balbriggan, Co. Dublin, K32 CF54",Semi-Detached,375000,3.0,2.0,K32 CF54,Unknown,10,Outer,1,1,0,https://www.myhome.ie/residential/brochure/7-chapel-close-balbriggan-co-dublin/4989013
4982334,"25 Woodbine Park, Booterstown, County Dublin, A94 RW31",Semi-Detached,895000,3.0,2.0,A94 RW31,Dublin 4,5,Suburban,1,1,1,https://www.myhome.ie/residential/brochure/25-woodbine-park-booterstown-county-dublin/4982334
4988904,"6A Woodbine Road, Booterstown, County Dublin, A94 Y585",Detached,825000,3.0,2.0,A94 Y585,Dublin 4,5,Suburban,1,1,1,https://www.myhome.ie/residential/brochure/6a-woodbine-road-booterstown-county-dublin/4988904
4945979,"118 Beaufort Downs, Rathfarnham, Dublin 14, D14 K1C8",Semi-Detached,595000,3.0,2.0,D14K1C8,Dublin 14,7,Suburban,1,1,1,https://www.myhome.ie/residential/brochure/118-beaufort-downs-rathfarnham-dublin-14/4945979
4987556,"35 Reuben Street, Rialto, Dublin 8, D08 ARY9",Terraced,565000,2.0,1.0,D08ARY9,Dublin 8,3,City Centre,1,0,1,https://www.myhome.ie/residential/brochure/35-reuben-street-rialto-dublin-8/4987556
4974109,"104 Carysfort Park, Blackrock, County Dublin, A94 P8VO",Terraced,725000,3.0,2.0,A94P8VO,Unknown,10,Outer,1,1,1,https://www.myhome.ie/residential/brochure/104-carysfort-park-blackrock-county-dublin/4974109
4968633,"9 EDEN PARK, Sandycove, Co. Dublin, A96 W928",Studio,1595000,8.0,7.0,A96 W928,Dublin 9,6,Suburban,1,1,1,https://www.myhome.ie/residential/brochure/9-eden-park-sandycove-co-dublin/4968633
4989056,"41 Charnwood Park, Clonsilla, Dublin 15, D15 H6T2",Semi-Detached,545000,4.0,3.0,D15 H6T2,Dublin 15,12,Outer,1,0,1,https://www.myhome.ie/residential/brochure/41-charnwood-park-clonsilla-dublin-15/4989056
4959226,"7 Bruach Na Mara, 187 Seafield Road East, Clontarf, Dublin 3, D03 DR63",Duplex,595000,2.0,2.0,D03 DR63,Dublin 3,4,Suburban,1,1,1,https://www.myhome.ie/residential/brochure/7-bruach-na-mara-187-seafield-road-east-clontarf-dublin-3/4959226
